ANO,COD_MEDICO,COD_ESPEC,ESPECIALIDAD,COD_DEP,DEPARTAMENTO
2012,71734490,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,79522498,341,GINECOLOGIA Y OBSTETRICIA,17,CALDAS
2012,88216367,200,DERMATOLOGIA,54,N. DE SANTANDER
2012,94328775,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,6812114783,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,8732209,142,CIRUGIA PEDIATRICA,08,ATLANTICO
2012,6878770,750,UROLOGIA,05,ANTIOQUIA
2012,91218370,137,CIRUGIA GENERAL,68,SANTANDER
2012,79143059,480,OFTALMOLOGIA,47,MAGDALENA
2012,10071464,514,ORTOPEDIA Y TRAUMATOLOGIA,66,RISARALDA
2012,16581918,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,16761285,750,UROLOGIA,76,VALLE DEL CAUCA
2012,79153869,130,CIRUGIA CARDIOVASCULAR,47,MAGDALENA
2012,600046371,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,73097470,200,DERMATOLOGIA,13,BOLIVAR
2012,39777322,200,DERMATOLOGIA,11,BOGOTA
2012,71622813,120,CARDIOLOGIA,05,ANTIOQUIA
2012,8346243,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,79577477,133,CIRUGIA DE LA MANO,11,BOGOTA
2012,63366096,202,DERMATOLOGIA PEDIATRICA,68,SANTANDER
2012,8731441,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,79230549,142,CIRUGIA PEDIATRICA,11,BOGOTA
2012,12126734,200,DERMATOLOGIA,41,HUILA
2012,16688874,139,CIRUGIA ONCOLOGICA,76,VALLE DEL CAUCA
2012,71653425,200,DERMATOLOGIA,05,ANTIOQUIA
2012,32448616,200,DERMATOLOGIA,11,BOGOTA
2012,43626223,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,10240772,200,DERMATOLOGIA,17,CALDAS
2012,41677445,200,DERMATOLOGIA,11,BOGOTA
2012,8728452,200,DERMATOLOGIA,08,ATLANTICO
2012,39682468,200,DERMATOLOGIA,73,TOLIMA
2012,52008621,200,DERMATOLOGIA,11,BOGOTA
2012,13235631,200,DERMATOLOGIA,73,TOLIMA
2012,73075925,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2012,73104922,200,DERMATOLOGIA,13,BOLIVAR
2012,43027842,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,8298422,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,12592427,750,UROLOGIA,08,ATLANTICO
2012,14979120,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,19333825,514,ORTOPEDIA Y TRAUMATOLOGIA,54,N. DE SANTANDER
2012,76315813,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,16591789,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,8313955,200,DERMATOLOGIA,05,ANTIOQUIA
2012,71579618,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,49735077,137,CIRUGIA GENERAL,20,CESAR
2012,10535455,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,66809876,143,CIRUGIA PLASTICA,76,VALLE DEL CAUCA
2012,8751040,750,UROLOGIA,08,ATLANTICO
2012,16673119,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2012,71788162,513,ORTOPEDIA ONCOLOGICA,05,ANTIOQUIA
2012,16450865,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,71755048,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,16743572,133,CIRUGIA DE LA MANO,76,VALLE DEL CAUCA
2012,17189819,133,CIRUGIA DE LA MANO,11,BOGOTA
2012,17098589,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,79490734,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,79143616,486,OFTALMOLOGIA Y RETINOLOGIA,11,BOGOTA
2012,10249091,200,DERMATOLOGIA,17,CALDAS
2012,7527574,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,16752063,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,10273179,138,CIRUGIA MAXILOFACIAL,17,CALDAS
2012,16604492,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,43515009,200,DERMATOLOGIA,05,ANTIOQUIA
2012,42982995,200,DERMATOLOGIA,05,ANTIOQUIA
2012,79485642,200,DERMATOLOGIA,11,BOGOTA
2012,16660994,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,94396618,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,10215405,137,CIRUGIA GENERAL,17,CALDAS
2012,14881210,521,OTORRINOLARINGOLOGIA,66,RISARALDA
2012,14224648,200,DERMATOLOGIA,73,TOLIMA
2012,8667612,200,DERMATOLOGIA,08,ATLANTICO
2012,31892910,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2012,73139983,200,DERMATOLOGIA,13,BOLIVAR
2012,98561301,750,UROLOGIA,05,ANTIOQUIA
2012,42999823,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,14940602,139,CIRUGIA ONCOLOGICA,76,VALLE DEL CAUCA
2012,8719643,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2012,66764844,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,10106736,514,ORTOPEDIA Y TRAUMATOLOGIA,66,RISARALDA
2012,70125975,750,UROLOGIA,05,ANTIOQUIA
2012,10144896,341,GINECOLOGIA Y OBSTETRICIA,66,RISARALDA
2012,31879146,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,16693137,750,UROLOGIA,76,VALLE DEL CAUCA
2012,4003058,200,DERMATOLOGIA,05,ANTIOQUIA
2012,70122702,440,NEUROCIRUGIA,05,ANTIOQUIA
2012,70554597,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,8307723,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,80415174,480,OFTALMOLOGIA,11,BOGOTA
2012,3795456,200,DERMATOLOGIA,05,ANTIOQUIA
2012,16606517,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2012,7228565,751,UROLOGIA ONCOLOGICA,05,ANTIOQUIA
2012,12122972,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,19261535,137,CIRUGIA GENERAL,11,BOGOTA
2012,8273833,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,16726051,521,OTORRINOLARINGOLOGIA,66,RISARALDA
2012,14223044,480,OFTALMOLOGIA,73,TOLIMA
2012,43002370,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,19389069,514,ORTOPEDIA Y TRAUMATOLOGIA,63,QUINDIO
2012,7549117,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,10247984,750,UROLOGIA,17,CALDAS
2012,13451805,142,CIRUGIA PEDIATRICA,54,N. DE SANTANDER
2012,13807994,137,CIRUGIA GENERAL,68,SANTANDER
2012,34966500,200,DERMATOLOGIA,08,ATLANTICO
2012,70560382,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,43617693,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,24325072,200,DERMATOLOGIA,17,CALDAS
2012,52104078,200,DERMATOLOGIA,05,ANTIOQUIA
2012,72137692,521,OTORRINOLARINGOLOGIA,08,ATLANTICO
2012,39167677,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,80418242,992,CIRUGIA DE HOMBRO Y CODO,11,BOGOTA
2012,32695103,200,DERMATOLOGIA,11,BOGOTA
2012,92524580,240,ENDOCRINOLOGIA,66,RISARALDA
2012,8312111,310,GASTROENTEROLOGIA,05,ANTIOQUIA
2012,79158593,480,OFTALMOLOGIA,17,CALDAS
2012,71776362,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2012,13471213,134,CIRUGIA DEL TORAX,11,BOGOTA
2012,79456096,133,CIRUGIA DE LA MANO,11,BOGOTA
2012,13720334,750,UROLOGIA,68,SANTANDER
2012,14993809,139,CIRUGIA ONCOLOGICA,76,VALLE DEL CAUCA
2012,71598312,138,CIRUGIA MAXILOFACIAL,05,ANTIOQUIA
2012,16604884,750,UROLOGIA,76,VALLE DEL CAUCA
2012,32462149,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,70120709,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,31969752,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,80410519,750,UROLOGIA,76,VALLE DEL CAUCA
2012,43066435,200,DERMATOLOGIA,05,ANTIOQUIA
2012,98559946,750,UROLOGIA,05,ANTIOQUIA
2012,7458422,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,8313225,130,CIRUGIA CARDIOVASCULAR,05,ANTIOQUIA
2012,8303862,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,16684725,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,19474887,200,DERMATOLOGIA,11,BOGOTA
2012,9305517,200,DERMATOLOGIA,11,BOGOTA
2012,43869045,201,DERMATOLOGIA ONCOLOGICA,05,ANTIOQUIA
2012,32659430,200,DERMATOLOGIA,08,ATLANTICO
2012,98550145,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,32141453,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,71665339,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,8251476,200,DERMATOLOGIA,05,ANTIOQUIA
2012,72128185,750,UROLOGIA,20,CESAR
2012,19225332,137,CIRUGIA GENERAL,11,BOGOTA
2012,7508529,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,73089708,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,16767114,750,UROLOGIA,76,VALLE DEL CAUCA
2012,98664632,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,43577718,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,16606274,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2012,70563663,342,GINECOLOGIA LAPAROSCOPICA,05,ANTIOQUIA
2012,60360721,486,OFTALMOLOGIA Y RETINOLOGIA,54,N. DE SANTANDER
2012,45453256,200,DERMATOLOGIA,13,BOLIVAR
2012,32656086,200,DERMATOLOGIA,08,ATLANTICO
2012,71657198,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,16705450,750,UROLOGIA,66,RISARALDA
2012,8305612,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,37807122,200,DERMATOLOGIA,68,SANTANDER
2012,70074689,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,32667282,200,DERMATOLOGIA,08,ATLANTICO
2012,21353139,200,DERMATOLOGIA,05,ANTIOQUIA
2012,8703470,387,MEDICINA INTERNA,08,ATLANTICO
2012,16656567,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,71695746,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,10222069,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,8258813,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,8305669,200,DERMATOLOGIA,05,ANTIOQUIA
2012,7532645,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,8683317,137,CIRUGIA GENERAL,08,ATLANTICO
2012,71578575,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,16778290,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,98555697,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,6768097,200,DERMATOLOGIA,05,ANTIOQUIA
2012,43097584,200,DERMATOLOGIA,05,ANTIOQUIA
2012,17065305,480,OFTALMOLOGIA,08,ATLANTICO
2012,79939705,775,UROLOGIA PEDIATRICA,11,BOGOTA
2012,72000742,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2012,8729552,152,CIRUGIA DE COLUMNA,08,ATLANTICO
2012,31852287,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,73117370,480,OFTALMOLOGIA,13,BOLIVAR
2012,8740292,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2012,16272348,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2012,19214152,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,98563776,750,UROLOGIA,05,ANTIOQUIA
2012,63494320,486,OFTALMOLOGIA Y RETINOLOGIA,17,CALDAS
2012,79145494,480,OFTALMOLOGIA,68,SANTANDER
2012,10262766,137,CIRUGIA GENERAL,17,CALDAS
2012,10232107,444,NEUROCIRUGIA PEDIATRICA,17,CALDAS
2012,19351821,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2012,73080476,514,ORTOPEDIA Y TRAUMATOLOGIA,54,N. DE SANTANDER
2012,6582034,750,UROLOGIA,05,ANTIOQUIA
2012,19467385,151,CIRUGIA VASCULAR PERIFERICA,11,BOGOTA
2012,73098101,750,UROLOGIA,13,BOLIVAR
2012,71602067,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,73133878,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2012,16256488,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,70556557,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,91291698,160,COLOPROCTOLOGIA,68,SANTANDER
2012,12555874,750,UROLOGIA,47,MAGDALENA
2012,8275276,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,43731193,200,DERMATOLOGIA,05,ANTIOQUIA
2012,32462256,200,DERMATOLOGIA,05,ANTIOQUIA
2012,22578973,200,DERMATOLOGIA,08,ATLANTICO
2012,71659844,483,OFTALMOLOGIA CORNEA Y GLAUCOMA,05,ANTIOQUIA
2012,13508305,480,OFTALMOLOGIA,54,N. DE SANTANDER
2012,31263501,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2012,79155439,750,UROLOGIA,23,CORDOBA
2012,70033556,147,CIRUGIA PLASTICA ONCOLOGICA,05,ANTIOQUIA
2012,42865654,200,DERMATOLOGIA,05,ANTIOQUIA
2012,71679167,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,17194850,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2012,79481505,151,CIRUGIA VASCULAR PERIFERICA,76,VALLE DEL CAUCA
2012,16450997,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2012,14442260,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,94451786,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,19226691,480,OFTALMOLOGIA,11,BOGOTA
2012,3310893,200,DERMATOLOGIA,05,ANTIOQUIA
2012,34959252,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,16615137,139,CIRUGIA ONCOLOGICA,76,VALLE DEL CAUCA
2012,30396391,200,DERMATOLOGIA,17,CALDAS
2012,13834438,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2012,71644493,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,70120017,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,8721390,620,REUMATOLOGIA,08,ATLANTICO
2012,6775259,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2012,16677009,480,OFTALMOLOGIA,68,SANTANDER
2012,5963128,750,UROLOGIA,05,ANTIOQUIA
2012,32429604,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,6894252,750,UROLOGIA,05,ANTIOQUIA
2012,79780047,160,COLOPROCTOLOGIA,11,BOGOTA
2012,43092070,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,91229420,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2012,16637608,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,15349516,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,19290111,480,OFTALMOLOGIA,73,TOLIMA
2012,43727208,200,DERMATOLOGIA,05,ANTIOQUIA
2012,71726882,212,CUIDADO PALEATIVO Y DOLOR,05,ANTIOQUIA
2012,45487079,521,OTORRINOLARINGOLOGIA,13,BOLIVAR
2012,98550144,750,UROLOGIA,05,ANTIOQUIA
2012,43516341,200,DERMATOLOGIA,05,ANTIOQUIA
2012,32532772,200,DERMATOLOGIA,05,ANTIOQUIA
2012,9138466,137,CIRUGIA GENERAL,08,ATLANTICO
2012,70123043,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,80412124,200,DERMATOLOGIA,11,BOGOTA
2012,73121273,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,10244263,521,OTORRINOLARINGOLOGIA,17,CALDAS
2012,31905574,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,7549309,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,51665838,200,DERMATOLOGIA,11,BOGOTA
2012,52082471,132,CIURGIA DE LA MAMA Y TUM. DE TEJIDOS BLA,11,BOGOTA
2012,16695135,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,51618233,480,OFTALMOLOGIA,11,BOGOTA
2012,71737385,750,UROLOGIA,05,ANTIOQUIA
2012,91244268,139,CIRUGIA ONCOLOGICA,68,SANTANDER
2012,10515586,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,6068470,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,39686545,143,CIRUGIA PLASTICA,13,BOLIVAR
2012,70113408,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,98517978,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2012,19073192,480,OFTALMOLOGIA,11,BOGOTA
2012,16261328,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,6503200209,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,9093604,131,CIRUGIA DE CABEZA Y CUELLO,68,SANTANDER
2012,10530128,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,16581936,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,19296936,143,CIRUGIA PLASTICA,11,BOGOTA
2012,19248919,137,CIRUGIA GENERAL,11,BOGOTA
2012,79152005,480,OFTALMOLOGIA,68,SANTANDER
2012,16211499,147,CIRUGIA PLASTICA ONCOLOGICA,76,VALLE DEL CAUCA
2012,7552224,200,DERMATOLOGIA,05,ANTIOQUIA
2012,35466060,200,DERMATOLOGIA,11,BOGOTA
2012,91493235,480,OFTALMOLOGIA,11,BOGOTA
2012,4469997,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,16724603,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,43505040,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,35497711,480,OFTALMOLOGIA,11,BOGOTA
2012,80410490,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,18387039,200,DERMATOLOGIA,63,QUINDIO
2012,14944536,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,71787384,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,504510,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,71694456,211,CARDIOLOGIA ELECTROFISIOLOGIA,05,ANTIOQUIA
2012,70555872,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,32542347,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,13361988,137,CIRUGIA GENERAL,08,ATLANTICO
2012,42888101,200,DERMATOLOGIA,05,ANTIOQUIA
2012,98541227,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,73075529,480,OFTALMOLOGIA,13,BOLIVAR
2012,10021046,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,21070680,200,DERMATOLOGIA,11,BOGOTA
2012,70555851,160,COLOPROCTOLOGIA,05,ANTIOQUIA
2012,91226412,139,CIRUGIA ONCOLOGICA,68,SANTANDER
2012,14982210,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,17164820,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,70120419,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,12711924,750,UROLOGIA,20,CESAR
2012,19347777,341,GINECOLOGIA Y OBSTETRICIA,47,MAGDALENA
2012,10286175,514,ORTOPEDIA Y TRAUMATOLOGIA,17,CALDAS
2012,29117931,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,19111707,750,UROLOGIA,11,BOGOTA
2012,70557401,480,OFTALMOLOGIA,17,CALDAS
2012,8279318,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,70100994,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,79235607,514,ORTOPEDIA Y TRAUMATOLOGIA,66,RISARALDA
2012,42882604,200,DERMATOLOGIA,05,ANTIOQUIA
2012,31932678,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,17025187,160,COLOPROCTOLOGIA,11,BOGOTA
2012,70108249,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,98547830,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,32443441,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,16673063,516,ORTOPEDIA Y CIRUGIA ARTROSCOPICA,76,VALLE DEL CAUCA
2012,43746333,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,8699665,137,CIRUGIA GENERAL,08,ATLANTICO
2012,71694702,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,42890107,200,DERMATOLOGIA,05,ANTIOQUIA
2012,15349400,750,UROLOGIA,05,ANTIOQUIA
2012,72135614,350,HEMATO ONCOLOGIA,05,ANTIOQUIA
2012,45457034,200,DERMATOLOGIA,54,N. DE SANTANDER
2012,2756400,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,14883751,750,UROLOGIA,76,VALLE DEL CAUCA
2012,98545716,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,6007803,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,31962949,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,35456454,133,CIRUGIA DE LA MANO,11,BOGOTA
2012,16450304,465,VASCULAR PERIFERICO,76,VALLE DEL CAUCA
2012,22428983,202,DERMATOLOGIA PEDIATRICA,08,ATLANTICO
2012,93367393,750,UROLOGIA,73,TOLIMA
2012,32434712,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,16638678,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,12723379,200,DERMATOLOGIA,20,CESAR
2012,17004210,521,OTORRINOLARINGOLOGIA,70,SUCRE
2012,8742876,137,CIRUGIA GENERAL,08,ATLANTICO
2012,73106602,137,CIRUGIA GENERAL,70,SUCRE
2012,70074018,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,42899305,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,42867906,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,7549332,750,UROLOGIA,05,ANTIOQUIA
2012,79557883,775,UROLOGIA PEDIATRICA,11,BOGOTA
2012,19124380,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2012,43554279,200,DERMATOLOGIA,05,ANTIOQUIA
2012,16760304,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,22578524,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2012,19381190,750,UROLOGIA,08,ATLANTICO
2012,15346981,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,8671948,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2012,8311325,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,15347848,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,51716640,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,71740911,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2012,10108416,514,ORTOPEDIA Y TRAUMATOLOGIA,66,RISARALDA
2012,16273001,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,33151413,200,DERMATOLOGIA,13,BOLIVAR
2012,70042105,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,70128240,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,13451563,480,OFTALMOLOGIA,54,N. DE SANTANDER
2012,94372522,138,CIRUGIA MAXILOFACIAL,76,VALLE DEL CAUCA
2012,70075536,750,UROLOGIA,05,ANTIOQUIA
2012,63317933,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,91497888,480,OFTALMOLOGIA,54,N. DE SANTANDER
2012,70127157,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,13373080,750,UROLOGIA,54,N. DE SANTANDER
2012,98548726,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,8279514,465,VASCULAR PERIFERICO,05,ANTIOQUIA
2012,98561217,211,CARDIOLOGIA ELECTROFISIOLOGIA,05,ANTIOQUIA
2012,51859897,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2012,13502843,514,ORTOPEDIA Y TRAUMATOLOGIA,54,N. DE SANTANDER
2012,19336927,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2012,9080577,750,UROLOGIA,13,BOLIVAR
2012,10272401,341,GINECOLOGIA Y OBSTETRICIA,63,QUINDIO
2012,43628176,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,43741352,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,19188542,120,CARDIOLOGIA,54,N. DE SANTANDER
2012,98542633,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,10232235,480,OFTALMOLOGIA,17,CALDAS
2012,8731099,775,UROLOGIA PEDIATRICA,08,ATLANTICO
2012,32639343,480,OFTALMOLOGIA,08,ATLANTICO
2012,70556644,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,12547744,516,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2012,98541909,750,UROLOGIA,05,ANTIOQUIA
2012,8231710,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,38655181,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2012,16732802,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2012,42974182,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,15241823,750,UROLOGIA,08,ATLANTICO
2012,6186538,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,8266232,137,CIRUGIA GENERAL,05,ANTIOQUIA
2012,70569916,160,COLOPROCTOLOGIA,05,ANTIOQUIA
2012,42975258,480,OFTALMOLOGIA,05,ANTIOQUIA
2012,16612802,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2012,70559526,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2012,72161138,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2012,8682015,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2012,80505025,137,CIRUGIA GENERAL,11,BOGOTA
2012,16683918,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2012,30285461,341,GINECOLOGIA Y OBSTETRICIA,17,CALDAS
