index,doc_code,spec_code,spec_es,spec_en,year,n_visits,n_surgeries,n_patients,c_visit,c_surgery,dep_code,department
6907,43628287,200,dermatologia,dermatology,2012,212,69,165,33.0,167.9,5,antioquia
6908,43638823,200,dermatologia,dermatology,2012,238,120,178,33.0,167.9,5,antioquia
6909,43721086,200,dermatologia,dermatology,2012,571,115,404,33.0,167.9,5,antioquia
6910,43085910,200,dermatologia,dermatology,2012,434,175,372,33.0,167.9,5,antioquia
6911,60340320,200,dermatologia,dermatology,2012,117,59,123,33.0,167.9,5,antioquia
6912,91220584,200,dermatologia,dermatology,2012,301,18,242,33.0,167.9,11,bogota
6913,6496556,200,dermatologia,dermatology,2012,35,2,32,33.0,167.9,5,antioquia
6914,79568540,200,dermatologia,dermatology,2012,366,75,276,33.0,167.9,5,antioquia
6915,80410654,200,dermatologia,dermatology,2012,59,3,45,33.0,167.9,50,meta
6916,80412124,200,dermatologia,dermatology,2012,55,7,38,33.0,167.9,11,bogota
6917,80503253,200,dermatologia,dermatology,2012,230,77,182,33.0,167.9,13,bolivar
6918,8211053,200,dermatologia,dermatology,2012,380,38,318,33.0,167.9,5,antioquia
6919,8251476,200,dermatologia,dermatology,2012,688,106,584,33.0,167.9,5,antioquia
6920,8305669,200,dermatologia,dermatology,2012,27,4,21,33.0,167.9,5,antioquia
6921,8313955,200,dermatologia,dermatology,2012,327,60,288,33.0,167.9,5,antioquia
6922,8667612,200,dermatologia,dermatology,2012,161,28,117,33.0,167.9,8,atlantico
6923,8728452,200,dermatologia,dermatology,2012,174,33,104,33.0,167.9,8,atlantico
6924,8731441,200,dermatologia,dermatology,2012,434,84,725,33.0,167.9,76,valle del cauca
6925,79485642,200,dermatologia,dermatology,2012,119,21,83,33.0,167.9,11,bogota
6926,8739875,200,dermatologia,dermatology,2012,222,45,139,33.0,167.9,8,atlantico
6927,9037369,200,dermatologia,dermatology,2012,128,12,115,33.0,167.9,70,sucre
6928,9074420,200,dermatologia,dermatology,2012,97,1,94,33.0,167.9,23,cordoba
6929,9076732,200,dermatologia,dermatology,2012,281,64,210,33.0,167.9,8,atlantico
6930,9092087,200,dermatologia,dermatology,2012,17,5,18,33.0,167.9,13,bolivar
6931,91200400,200,dermatologia,dermatology,2012,102,2,71,33.0,167.9,68,santander
6932,91202151,200,dermatologia,dermatology,2012,329,19,178,33.0,167.9,11,bogota
6933,98550145,200,dermatologia,dermatology,2012,464,72,369,33.0,167.9,76,valle del cauca
6934,94371931,200,dermatologia,dermatology,2012,84,24,142,33.0,167.9,76,valle del cauca
6935,9305517,200,dermatologia,dermatology,2012,270,42,227,33.0,167.9,11,bogota
6936,91299506,200,dermatologia,dermatology,2012,629,164,522,33.0,167.9,54,n. de santander
6937,42821493,200,dermatologia,dermatology,2012,922,19,618,33.0,167.9,5,antioquia
6938,88216367,200,dermatologia,dermatology,2012,5,1,5,33.0,167.9,54,n. de santander
6939,79464457,200,dermatologia,dermatology,2012,588,46,402,33.0,167.9,5,antioquia
6940,79307971,200,dermatologia,dermatology,2012,144,43,130,33.0,167.9,68,santander
6941,79154010,200,dermatologia,dermatology,2012,62,6,37,33.0,167.9,11,bogota
6942,66728984,200,dermatologia,dermatology,2012,38,8,30,33.0,167.9,5,antioquia
6943,66764844,200,dermatologia,dermatology,2012,41,7,38,33.0,167.9,76,valle del cauca
6944,66774276,200,dermatologia,dermatology,2012,12,3,12,33.0,167.9,76,valle del cauca
6945,66859548,200,dermatologia,dermatology,2012,171,39,141,33.0,167.9,76,valle del cauca
6946,66986338,200,dermatologia,dermatology,2012,148,46,132,33.0,167.9,76,valle del cauca
6947,6768097,200,dermatologia,dermatology,2012,150,22,105,33.0,167.9,5,antioquia
6948,70127368,200,dermatologia,dermatology,2012,351,107,329,33.0,167.9,5,antioquia
6949,70557247,200,dermatologia,dermatology,2012,417,40,252,33.0,167.9,5,antioquia
6950,70560798,200,dermatologia,dermatology,2012,280,95,245,33.0,167.9,5,antioquia
6951,71578919,200,dermatologia,dermatology,2012,473,198,358,33.0,167.9,5,antioquia
6952,71610323,200,dermatologia,dermatology,2012,1207,55,914,33.0,167.9,5,antioquia
6953,71635174,200,dermatologia,dermatology,2012,172,47,143,33.0,167.9,66,risaralda
6954,71653425,200,dermatologia,dermatology,2012,630,121,501,33.0,167.9,5,antioquia
6955,71694707,200,dermatologia,dermatology,2012,1471,83,1319,33.0,167.9,5,antioquia
6956,73072498,200,dermatologia,dermatology,2012,234,59,200,33.0,167.9,13,bolivar
6957,73088424,200,dermatologia,dermatology,2012,31,3,27,33.0,167.9,13,bolivar
6958,73097470,200,dermatologia,dermatology,2012,309,61,216,33.0,167.9,13,bolivar
6959,73104922,200,dermatologia,dermatology,2012,112,21,81,33.0,167.9,13,bolivar
6960,73124611,200,dermatologia,dermatology,2012,265,56,224,33.0,167.9,13,bolivar
6961,73139983,200,dermatologia,dermatology,2012,138,24,118,33.0,167.9,13,bolivar
6962,7552224,200,dermatologia,dermatology,2012,107,13,102,33.0,167.9,5,antioquia
6963,77173427,200,dermatologia,dermatology,2012,84,6,60,33.0,167.9,20,cesar
6964,64575356,200,dermatologia,dermatology,2012,71,4,51,33.0,167.9,70,sucre
6965,42775950,200,dermatologia,dermatology,2012,969,203,765,33.0,167.9,5,antioquia
6966,42823141,200,dermatologia,dermatology,2012,120,28,96,33.0,167.9,66,risaralda
6967,41713085,200,dermatologia,dermatology,2012,48,1,42,33.0,167.9,66,risaralda
6968,19474887,200,dermatologia,dermatology,2012,167,26,122,33.0,167.9,11,bogota
6969,19488514,200,dermatologia,dermatology,2012,300,23,260,33.0,167.9,54,n. de santander
6970,21070680,200,dermatologia,dermatology,2012,244,29,160,33.0,167.9,11,bogota
6971,21353139,200,dermatologia,dermatology,2012,154,23,96,33.0,167.9,5,antioquia
6972,22578973,200,dermatologia,dermatology,2012,86,12,75,33.0,167.9,8,atlantico
6973,24325072,200,dermatologia,dermatology,2012,171,28,135,33.0,167.9,17,caldas
6974,24369240,200,dermatologia,dermatology,2012,28,8,21,33.0,167.9,17,caldas
6975,26759488,200,dermatologia,dermatology,2012,52,22,44,33.0,167.9,20,cesar
6976,29305642,200,dermatologia,dermatology,2012,158,51,147,33.0,167.9,76,valle del cauca
6977,18387039,200,dermatologia,dermatology,2012,50,6,39,33.0,167.9,63,quindio
6978,30281070,200,dermatologia,dermatology,2012,225,11,194,33.0,167.9,63,quindio
6979,30288710,200,dermatologia,dermatology,2012,369,110,333,33.0,167.9,17,caldas
6980,30396391,200,dermatologia,dermatology,2012,37,5,31,33.0,167.9,17,caldas
6981,30560604,200,dermatologia,dermatology,2012,12,1,12,33.0,167.9,70,sucre
6982,30647557,200,dermatologia,dermatology,2012,66,6,55,33.0,167.9,23,cordoba
6983,30769946,200,dermatologia,dermatology,2012,116,25,105,33.0,167.9,66,risaralda
6984,31147794,200,dermatologia,dermatology,2012,467,38,357,33.0,167.9,76,valle del cauca
6985,31151590,200,dermatologia,dermatology,2012,119,24,98,33.0,167.9,76,valle del cauca
6986,31165947,200,dermatologia,dermatology,2012,48,10,49,33.0,167.9,76,valle del cauca
6987,31169008,200,dermatologia,dermatology,2012,671,35,557,33.0,167.9,76,valle del cauca
6988,31396903,200,dermatologia,dermatology,2012,92,41,79,33.0,167.9,66,risaralda
6989,30288381,200,dermatologia,dermatology,2012,52,18,58,33.0,167.9,17,caldas
6990,31418638,200,dermatologia,dermatology,2012,146,50,122,33.0,167.9,76,valle del cauca
6991,16760304,200,dermatologia,dermatology,2012,339,37,232,33.0,167.9,76,valle del cauca
6992,16693159,200,dermatologia,dermatology,2012,382,80,289,33.0,167.9,66,risaralda
6993,10216654,200,dermatologia,dermatology,2012,25,7,25,33.0,167.9,66,risaralda
6994,10240772,200,dermatologia,dermatology,2012,42,8,46,33.0,167.9,17,caldas
6995,10249091,200,dermatologia,dermatology,2012,28,5,25,33.0,167.9,17,caldas
6996,10251555,200,dermatologia,dermatology,2012,207,42,173,33.0,167.9,17,caldas
6997,10278122,200,dermatologia,dermatology,2012,137,1,105,33.0,167.9,17,caldas
6998,10535455,200,dermatologia,dermatology,2012,11,2,11,33.0,167.9,76,valle del cauca
6999,12126734,200,dermatologia,dermatology,2012,52,10,48,33.0,167.9,41,huila
7000,12723379,200,dermatologia,dermatology,2012,9,1,9,33.0,167.9,20,cesar
7001,13235631,200,dermatologia,dermatology,2012,53,10,45,33.0,167.9,73,tolima
7002,13243877,200,dermatologia,dermatology,2012,74,1,69,33.0,167.9,54,n. de santander
7003,16752063,200,dermatologia,dermatology,2012,533,95,489,33.0,167.9,76,valle del cauca
7004,13351145,200,dermatologia,dermatology,2012,80,36,71,33.0,167.9,68,santander
7005,14224648,200,dermatologia,dermatology,2012,126,22,118,33.0,167.9,73,tolima
7006,14872470,200,dermatologia,dermatology,2012,1,1,2,33.0,167.9,76,valle del cauca
7007,14877852,200,dermatologia,dermatology,2012,3,2,4,33.0,167.9,76,valle del cauca
7008,14985631,200,dermatologia,dermatology,2012,417,86,330,33.0,167.9,76,valle del cauca
7009,15531163,200,dermatologia,dermatology,2012,933,369,718,33.0,167.9,5,antioquia
7010,16352871,200,dermatologia,dermatology,2012,30,9,26,33.0,167.9,76,valle del cauca
7011,16607090,200,dermatologia,dermatology,2012,264,20,158,33.0,167.9,76,valle del cauca
7012,16609532,200,dermatologia,dermatology,2012,105,38,65,33.0,167.9,76,valle del cauca
7013,16645787,200,dermatologia,dermatology,2012,53,16,54,33.0,167.9,76,valle del cauca
7014,16676164,200,dermatologia,dermatology,2012,104,30,86,33.0,167.9,76,valle del cauca
7015,13816730,200,dermatologia,dermatology,2012,35,8,32,33.0,167.9,68,santander
7016,31839645,200,dermatologia,dermatology,2012,23,5,17,33.0,167.9,76,valle del cauca
7017,19108331,200,dermatologia,dermatology,2012,34,1,29,33.0,167.9,11,bogota
7018,31852287,200,dermatologia,dermatology,2012,215,31,145,33.0,167.9,76,valle del cauca
7019,33151413,200,dermatologia,dermatology,2012,28,3,23,33.0,167.9,13,bolivar
7020,3332038,200,dermatologia,dermatology,2012,78,1,60,33.0,167.9,8,atlantico
7021,34530614,200,dermatologia,dermatology,2012,43,10,42,33.0,167.9,76,valle del cauca
7022,34533194,200,dermatologia,dermatology,2012,61,13,52,33.0,167.9,66,risaralda
7023,34959252,200,dermatologia,dermatology,2012,59,8,46,33.0,167.9,76,valle del cauca
7024,34966500,200,dermatologia,dermatology,2012,531,88,321,33.0,167.9,8,atlantico
7025,35466060,200,dermatologia,dermatology,2012,206,25,156,33.0,167.9,11,bogota
7026,35469359,200,dermatologia,dermatology,2012,378,26,263,33.0,167.9,11,bogota
7027,35469513,200,dermatologia,dermatology,2012,248,14,172,33.0,167.9,11,bogota
7028,36538728,200,dermatologia,dermatology,2012,76,3,63,33.0,167.9,47,magdalena
7029,37807122,200,dermatologia,dermatology,2012,20,3,19,33.0,167.9,68,santander
7030,3795456,200,dermatologia,dermatology,2012,18,3,12,33.0,167.9,5,antioquia
7031,38436904,200,dermatologia,dermatology,2012,253,57,216,33.0,167.9,76,valle del cauca
7032,38868539,200,dermatologia,dermatology,2012,207,73,138,33.0,167.9,76,valle del cauca
7033,3934131,200,dermatologia,dermatology,2012,17,5,18,33.0,167.9,5,antioquia
7034,39682468,200,dermatologia,dermatology,2012,37,7,32,33.0,167.9,73,tolima
7035,39777322,200,dermatologia,dermatology,2012,71,14,58,33.0,167.9,11,bogota
7036,4003058,200,dermatologia,dermatology,2012,89,15,75,33.0,167.9,5,antioquia
7037,41494895,200,dermatologia,dermatology,2012,939,274,686,33.0,167.9,76,valle del cauca
7038,41585372,200,dermatologia,dermatology,2012,184,14,95,33.0,167.9,11,bogota
7039,42089367,200,dermatologia,dermatology,2012,11,1,7,33.0,167.9,66,risaralda
7040,31851791,200,dermatologia,dermatology,2012,231,91,208,33.0,167.9,76,valle del cauca
7041,3310893,200,dermatologia,dermatology,2012,258,35,207,33.0,167.9,5,antioquia
7042,32774873,200,dermatologia,dermatology,2012,25,2,22,33.0,167.9,76,valle del cauca
7043,41677445,200,dermatologia,dermatology,2012,121,23,83,33.0,167.9,11,bogota
7044,32477453,200,dermatologia,dermatology,2012,320,93,288,33.0,167.9,5,antioquia
7045,31932678,200,dermatologia,dermatology,2012,215,25,137,33.0,167.9,76,valle del cauca
7046,31969752,200,dermatologia,dermatology,2012,70,11,46,33.0,167.9,76,valle del cauca
7047,31984399,200,dermatologia,dermatology,2012,549,110,316,33.0,167.9,76,valle del cauca
7048,3228413,200,dermatologia,dermatology,2012,123,11,108,33.0,167.9,5,antioquia
7049,32331396,200,dermatologia,dermatology,2012,740,43,499,33.0,167.9,5,antioquia
7050,32395889,200,dermatologia,dermatology,2012,1417,330,1092,33.0,167.9,5,antioquia
7051,32448616,200,dermatologia,dermatology,2012,438,84,361,33.0,167.9,11,bogota
7052,32462256,200,dermatologia,dermatology,2012,457,64,332,33.0,167.9,5,antioquia
7053,32739477,200,dermatologia,dermatology,2012,56,12,44,33.0,167.9,8,atlantico
7054,32490181,200,dermatologia,dermatology,2012,290,9,283,33.0,167.9,5,antioquia
7055,32527780,200,dermatologia,dermatology,2012,114,101,76,33.0,167.9,5,antioquia
7056,32532772,200,dermatologia,dermatology,2012,342,44,301,33.0,167.9,5,antioquia
7057,32606203,200,dermatologia,dermatology,2012,74,6,53,33.0,167.9,8,atlantico
7058,32620350,200,dermatologia,dermatology,2012,37,2,29,33.0,167.9,8,atlantico
7059,32655979,200,dermatologia,dermatology,2012,17,8,18,33.0,167.9,20,cesar
7060,32656086,200,dermatologia,dermatology,2012,1019,154,725,33.0,167.9,8,atlantico
7061,32659430,200,dermatologia,dermatology,2012,612,95,465,33.0,167.9,8,atlantico
7062,32667282,200,dermatologia,dermatology,2012,676,101,517,33.0,167.9,8,atlantico
7063,32695103,200,dermatologia,dermatology,2012,316,51,245,33.0,167.9,11,bogota
7064,32702614,200,dermatologia,dermatology,2012,420,100,275,33.0,167.9,8,atlantico
7065,31879146,200,dermatologia,dermatology,2012,444,75,284,33.0,167.9,76,valle del cauca
7066,31872165,200,dermatologia,dermatology,2012,210,52,181,33.0,167.9,76,valle del cauca
7067,12723379,201,dermatologia oncologica,oncological dermatology,2012,2,1,2,29.19,137.94,20,cesar
7068,43869045,201,dermatologia oncologica,oncological dermatology,2012,45,7,41,29.19,137.94,5,antioquia
7069,43759255,201,dermatologia oncologica,oncological dermatology,2012,15,3,15,29.19,137.94,5,antioquia
7070,63366096,202,dermatologia pediatrica,pediatric dermatology,2012,31,6,25,27.05,122.13,68,santander
7071,22428983,202,dermatologia pediatrica,pediatric dermatology,2012,135,15,115,27.05,122.13,8,atlantico
7072,98561217,211,cardiologia electrofisiologia,electrophysiology cardiology,2012,85,9,67,28.6,83.43,5,antioquia
7073,71694456,211,cardiologia electrofisiologia,electrophysiology cardiology,2012,25,3,28,28.6,83.43,5,antioquia
7074,6886505,211,cardiologia electrofisiologia,electrophysiology cardiology,2012,209,4,166,28.6,83.43,8,atlantico
7075,19261066,212,cuidado paleativo y dolor,palliative care and pain,2012,33,16,39,29.63,299.42,11,bogota
7076,71590666,212,cuidado paleativo y dolor,palliative care and pain,2012,172,6,188,29.63,299.42,5,antioquia
7077,71726882,212,cuidado paleativo y dolor,palliative care and pain,2012,23,3,26,29.63,299.42,5,antioquia
7078,79506231,212,cuidado paleativo y dolor,palliative care and pain,2012,17,9,18,29.63,299.42,11,bogota
7079,42823855,215,reumatologia pediatrica,pediatric rheumatology,2012,98,2,65,33.68,120.95,5,antioquia
7080,17097549,240,endocrinologia,endocrinology,2012,135,1,84,36.84,586.4,76,valle del cauca
7081,92524580,240,endocrinologia,endocrinology,2012,31,5,26,36.84,586.4,66,risaralda
7082,71639089,241,endocrinologia pediatrica,pediatric endocrinology,2012,785,1,575,32.01,101.77,5,antioquia
7083,98542751,280,estomatologia pediatrica,pediatric stomatology,2012,104,21,100,13.23,127.44,5,antioquia
7084,91206044,310,gastroenterologia,gastroenterology,2012,43,1,37,32.75,333.77,68,santander
7085,8689964,310,gastroenterologia,gastroenterology,2012,248,2,252,32.75,333.77,8,atlantico
7086,8685128,310,gastroenterologia,gastroenterology,2012,13,1,24,32.75,333.77,66,risaralda
7087,8312111,310,gastroenterologia,gastroenterology,2012,50,8,65,32.75,333.77,5,antioquia
7088,8231420,310,gastroenterologia,gastroenterology,2012,380,3,366,32.75,333.77,5,antioquia
7089,92498172,310,gastroenterologia,gastroenterology,2012,297,7,286,32.75,333.77,8,atlantico
7090,79569554,310,gastroenterologia,gastroenterology,2012,520,15,549,32.75,333.77,5,antioquia
7091,71689629,310,gastroenterologia,gastroenterology,2012,331,33,243,32.75,333.77,5,antioquia
7092,71604098,310,gastroenterologia,gastroenterology,2012,472,29,398,32.75,333.77,5,antioquia
7093,22500707,310,gastroenterologia,gastroenterology,2012,62,1,68,32.75,333.77,8,atlantico
7094,71578969,310,gastroenterologia,gastroenterology,2012,298,5,258,32.75,333.77,11,bogota
7095,45479285,310,gastroenterologia,gastroenterology,2012,63,1,53,32.75,333.77,8,atlantico
7096,3744932,310,gastroenterologia,gastroenterology,2012,147,4,128,32.75,333.77,8,atlantico
7097,21239227,310,gastroenterologia,gastroenterology,2012,123,1,112,32.75,333.77,11,bogota
7098,19078902,310,gastroenterologia,gastroenterology,2012,104,3,80,32.75,333.77,8,atlantico
7099,17031055,310,gastroenterologia,gastroenterology,2012,143,7,133,32.75,333.77,8,atlantico
7100,10234203,310,gastroenterologia,gastroenterology,2012,33,2,37,32.75,333.77,66,risaralda
7101,8699468,312,gastroenterologia pediatrica,pediatric gastroenterology,2012,8,6,18,37.3,587.56,8,atlantico
7102,32534739,340,ginecologia oncologica,oncological gynecology,2012,1114,12,1055,31.35,415.14,5,antioquia
7103,43556573,340,ginecologia oncologica,oncological gynecology,2012,57,3,40,31.35,415.14,13,bolivar
7104,39684812,340,ginecologia oncologica,oncological gynecology,2012,275,4,233,31.35,415.14,11,bogota
7105,39691093,340,ginecologia oncologica,oncological gynecology,2012,50,3,28,31.35,415.14,11,bogota
7106,31969763,340,ginecologia oncologica,oncological gynecology,2012,21,2,13,31.35,415.14,76,valle del cauca
7107,70552270,340,ginecologia oncologica,oncological gynecology,2012,267,8,248,31.35,415.14,5,antioquia
7108,71605830,340,ginecologia oncologica,oncological gynecology,2012,614,41,489,31.35,415.14,5,antioquia
7109,71708784,340,ginecologia oncologica,oncological gynecology,2012,29,6,29,31.35,415.14,5,antioquia
7110,79142727,340,ginecologia oncologica,oncological gynecology,2012,135,3,82,31.35,415.14,11,bogota
7111,6889566,340,ginecologia oncologica,oncological gynecology,2012,105,6,79,31.35,415.14,5,antioquia
7112,19168642,340,ginecologia oncologica,oncological gynecology,2012,155,9,110,31.35,415.14,11,bogota
7113,17180543,340,ginecologia oncologica,oncological gynecology,2012,126,2,112,31.35,415.14,11,bogota
7114,17157659,340,ginecologia oncologica,oncological gynecology,2012,371,8,160,31.35,415.14,11,bogota
7115,13484200,340,ginecologia oncologica,oncological gynecology,2012,204,18,165,31.35,415.14,54,n. de santander
7116,12126929,340,ginecologia oncologica,oncological gynecology,2012,24,1,16,31.35,415.14,41,huila
7117,10225110,340,ginecologia oncologica,oncological gynecology,2012,125,4,114,31.35,415.14,17,caldas
7118,42824799,341,ginecologia y obstetricia,gynecology and obstetrics,2012,103,2,66,33.6,405.4,5,antioquia
7119,70551286,341,ginecologia y obstetricia,gynecology and obstetrics,2012,594,19,443,33.6,405.4,5,antioquia
7120,70551066,341,ginecologia y obstetricia,gynecology and obstetrics,2012,69,2,70,33.6,405.4,5,antioquia
7121,70546491,341,ginecologia y obstetricia,gynecology and obstetrics,2012,201,3,165,33.6,405.4,5,antioquia
7122,70509654,341,ginecologia y obstetricia,gynecology and obstetrics,2012,389,5,285,33.6,405.4,5,antioquia
7123,70506034,341,ginecologia y obstetricia,gynecology and obstetrics,2012,476,19,461,33.6,405.4,5,antioquia
7124,70128760,341,ginecologia y obstetricia,gynecology and obstetrics,2012,227,8,76,33.6,405.4,5,antioquia
7125,70120419,341,ginecologia y obstetricia,gynecology and obstetrics,2012,17,2,12,33.6,405.4,5,antioquia
7126,70127157,341,ginecologia y obstetricia,gynecology and obstetrics,2012,348,37,479,33.6,405.4,5,antioquia
7127,70555872,341,ginecologia y obstetricia,gynecology and obstetrics,2012,25,3,29,33.6,405.4,5,antioquia
7128,70103589,341,ginecologia y obstetricia,gynecology and obstetrics,2012,102,1,78,33.6,405.4,5,antioquia
7129,70102343,341,ginecologia y obstetricia,gynecology and obstetrics,2012,47,2,29,33.6,405.4,5,antioquia
7130,70093792,341,ginecologia y obstetricia,gynecology and obstetrics,2012,49,1,40,33.6,405.4,5,antioquia
7131,70075110,341,ginecologia y obstetricia,gynecology and obstetrics,2012,239,4,167,33.6,405.4,5,antioquia
7132,70128632,341,ginecologia y obstetricia,gynecology and obstetrics,2012,93,1,66,33.6,405.4,5,antioquia
7133,70557952,341,ginecologia y obstetricia,gynecology and obstetrics,2012,691,2,708,33.6,405.4,5,antioquia
7134,70562707,341,ginecologia y obstetricia,gynecology and obstetrics,2012,337,11,264,33.6,405.4,5,antioquia
7135,70560557,341,ginecologia y obstetricia,gynecology and obstetrics,2012,534,7,521,33.6,405.4,5,antioquia
7136,71659145,341,ginecologia y obstetricia,gynecology and obstetrics,2012,21,1,20,33.6,405.4,5,antioquia
7137,71652562,341,ginecologia y obstetricia,gynecology and obstetrics,2012,20,1,17,33.6,405.4,5,antioquia
7138,71640522,341,ginecologia y obstetricia,gynecology and obstetrics,2012,175,4,111,33.6,405.4,5,antioquia
7139,71624335,341,ginecologia y obstetricia,gynecology and obstetrics,2012,465,5,417,33.6,405.4,5,antioquia
7140,71614302,341,ginecologia y obstetricia,gynecology and obstetrics,2012,24,1,24,33.6,405.4,5,antioquia
7141,71608555,341,ginecologia y obstetricia,gynecology and obstetrics,2012,98,9,61,33.6,405.4,5,antioquia
7142,70560367,341,ginecologia y obstetricia,gynecology and obstetrics,2012,706,7,599,33.6,405.4,5,antioquia
7143,71594222,341,ginecologia y obstetricia,gynecology and obstetrics,2012,29,2,22,33.6,405.4,5,antioquia
7144,71576178,341,ginecologia y obstetricia,gynecology and obstetrics,2012,25,1,15,33.6,405.4,5,antioquia
7145,70569559,341,ginecologia y obstetricia,gynecology and obstetrics,2012,404,4,326,33.6,405.4,5,antioquia
7146,70565056,341,ginecologia y obstetricia,gynecology and obstetrics,2012,793,22,422,33.6,405.4,5,antioquia
7147,70564553,341,ginecologia y obstetricia,gynecology and obstetrics,2012,339,26,236,33.6,405.4,5,antioquia
7148,70563663,341,ginecologia y obstetricia,gynecology and obstetrics,2012,15,4,17,33.6,405.4,5,antioquia
7149,70064295,341,ginecologia y obstetricia,gynecology and obstetrics,2012,54,1,40,33.6,405.4,5,antioquia
7150,71580394,341,ginecologia y obstetricia,gynecology and obstetrics,2012,423,16,296,33.6,405.4,5,antioquia
7151,70036122,341,ginecologia y obstetricia,gynecology and obstetrics,2012,341,14,279,33.6,405.4,5,antioquia
7152,6882506,341,ginecologia y obstetricia,gynecology and obstetrics,2012,5,1,5,33.6,405.4,5,antioquia
7153,71675387,341,ginecologia y obstetricia,gynecology and obstetrics,2012,28,12,31,33.6,405.4,5,antioquia
7154,45466760,341,ginecologia y obstetricia,gynecology and obstetrics,2012,81,5,46,33.6,405.4,8,atlantico
7155,43721116,341,ginecologia y obstetricia,gynecology and obstetrics,2012,427,7,358,33.6,405.4,5,antioquia
7156,43627044,341,ginecologia y obstetricia,gynecology and obstetrics,2012,29,1,22,33.6,405.4,5,antioquia
7157,43561626,341,ginecologia y obstetricia,gynecology and obstetrics,2012,320,5,289,33.6,405.4,5,antioquia
7158,43556614,341,ginecologia y obstetricia,gynecology and obstetrics,2012,1508,82,1029,33.6,405.4,5,antioquia
7159,43524456,341,ginecologia y obstetricia,gynecology and obstetrics,2012,99,1,73,33.6,405.4,5,antioquia
7160,45762237,341,ginecologia y obstetricia,gynecology and obstetrics,2012,571,8,290,33.6,405.4,13,bolivar
7161,43511203,341,ginecologia y obstetricia,gynecology and obstetrics,2012,682,16,569,33.6,405.4,5,antioquia
7162,43060378,341,ginecologia y obstetricia,gynecology and obstetrics,2012,755,10,600,33.6,405.4,5,antioquia
7163,42989133,341,ginecologia y obstetricia,gynecology and obstetrics,2012,682,14,518,33.6,405.4,5,antioquia
7164,42973666,341,ginecologia y obstetricia,gynecology and obstetrics,2012,400,2,329,33.6,405.4,5,antioquia
7165,42888439,341,ginecologia y obstetricia,gynecology and obstetrics,2012,962,6,711,33.6,405.4,5,antioquia
7166,42888240,341,ginecologia y obstetricia,gynecology and obstetrics,2012,145,1,218,33.6,405.4,5,antioquia
7167,42888169,341,ginecologia y obstetricia,gynecology and obstetrics,2012,199,2,145,33.6,405.4,5,antioquia
7168,4349822,341,ginecologia y obstetricia,gynecology and obstetrics,2012,76,3,60,33.6,405.4,5,antioquia
7169,504510,341,ginecologia y obstetricia,gynecology and obstetrics,2012,25,3,24,33.6,405.4,5,antioquia
7170,51633705,341,ginecologia y obstetricia,gynecology and obstetrics,2012,59,4,29,33.6,405.4,11,bogota
7171,51710131,341,ginecologia y obstetricia,gynecology and obstetrics,2012,30,1,32,33.6,405.4,73,tolima
7172,6784103,341,ginecologia y obstetricia,gynecology and obstetrics,2012,170,7,179,33.6,405.4,5,antioquia
7173,63302101,341,ginecologia y obstetricia,gynecology and obstetrics,2012,86,2,43,33.6,405.4,68,santander
7174,6287354,341,ginecologia y obstetricia,gynecology and obstetrics,2012,42,4,32,33.6,405.4,5,antioquia
7175,6068470,341,ginecologia y obstetricia,gynecology and obstetrics,2012,8,1,7,33.6,405.4,5,antioquia
7176,6040207,341,ginecologia y obstetricia,gynecology and obstetrics,2012,115,2,91,33.6,405.4,8,atlantico
7177,5943804,341,ginecologia y obstetricia,gynecology and obstetrics,2012,14,3,13,33.6,405.4,5,antioquia
7178,5764798,341,ginecologia y obstetricia,gynecology and obstetrics,2012,76,1,42,33.6,405.4,8,atlantico
7179,5565146,341,ginecologia y obstetricia,gynecology and obstetrics,2012,51,3,38,33.6,405.4,5,antioquia
7180,51864742,341,ginecologia y obstetricia,gynecology and obstetrics,2012,205,1,103,33.6,405.4,11,bogota
7181,51858738,341,ginecologia y obstetricia,gynecology and obstetrics,2012,123,4,61,33.6,405.4,11,bogota
7182,51855967,341,ginecologia y obstetricia,gynecology and obstetrics,2012,246,10,226,33.6,405.4,76,valle del cauca
7183,51781766,341,ginecologia y obstetricia,gynecology and obstetrics,2012,37,1,29,33.6,405.4,76,valle del cauca
7184,51747980,341,ginecologia y obstetricia,gynecology and obstetrics,2012,112,1,42,33.6,405.4,11,bogota
7185,6893611,341,ginecologia y obstetricia,gynecology and obstetrics,2012,28,9,26,33.6,405.4,5,antioquia
7186,71677302,341,ginecologia y obstetricia,gynecology and obstetrics,2012,12,1,9,33.6,405.4,5,antioquia
7187,71685244,341,ginecologia y obstetricia,gynecology and obstetrics,2012,75,3,39,33.6,405.4,5,antioquia
7188,71682271,341,ginecologia y obstetricia,gynecology and obstetrics,2012,702,8,569,33.6,405.4,5,antioquia
7189,88211939,341,ginecologia y obstetricia,gynecology and obstetrics,2012,73,1,39,33.6,405.4,54,n. de santander
7190,8727046,341,ginecologia y obstetricia,gynecology and obstetrics,2012,268,4,171,33.6,405.4,13,bolivar
7191,8719643,341,ginecologia y obstetricia,gynecology and obstetrics,2012,152,26,115,33.6,405.4,8,atlantico
7192,8718515,341,ginecologia y obstetricia,gynecology and obstetrics,2012,89,5,42,33.6,405.4,8,atlantico
7193,8712571,341,ginecologia y obstetricia,gynecology and obstetrics,2012,5,1,5,33.6,405.4,8,atlantico
